"Time stamp","Electricity from grid (year 1 hourly) | (kWh)","Electricity from system to load (year 1 hourly) | (kWh)","System power generated | (kW)","TOU period for demand charges (year 1 hourly)","TOU period for energy charges (year 1 hourly)","Electricity load (year 1) | (kW)","Bill load (year 1) | (kWh)","Demand charge with system (year 1 hourly) | ($)","Demand charge without system (year 1 hourly) | ($)","Electricity peak from grid per TOU period (year 1 hourly) | (kW)","Electricity peak from system to load (year 1 hourly) | (kW)","Electricity sales/purchases with system (year 1 hourly) | ($)","Electricity sales/purchases without system (year 1 hourly) | ($)","Electricity to grid (year 1 hourly) | (kWh)","Electricity to/from grid (year 1 hourly) | (kWh)","Electricity to/from grid peak (year 1 hourly) | (kW)","Energy charge with system (year 1 hourly) | ($)","Energy charge without system (year 1 hourly) | ($)","Lifetime electricity load | (kW)","AC wiring loss | (kW)","Absolute air mass","Array DC power | (kW)","Array DC power loss due to snow | (kW)","Array POA beam radiation after shading and soiling | (kW)","Array POA front-side beam radiation nominal | (kW)","Array POA front-side total radiation after cover | (kW)","Array POA front-side total radiation after shading and soiling | (kW)","Array POA front-side total radiation after shading only | (kW)","Array POA front-side total radiation nominal | (kW)","Array POA radiation total after cover | (kW)","Array POA rear-side total radiation after cover | (kW)","Inverter DC input voltage at MPPT 1 | (V)","Inverter clipping loss AC power limit | (kW)","Inverter clipping loss DC MPPT voltage limits | (kW)","Inverter efficiency | (%)","Inverter night time loss | (kW)","Inverter power consumption loss | (kW)","Inverter thermal derate loss | (kW)","Inverter total power loss | (kW)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI calculated | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Angle of incidence | (deg)","Subarray 1 Angle of incidence Modifier | (0-1)","Subarray 1 Axis rotation for 1 axis trackers | (deg)","Subarray 1 Axis rotation ideal for 1 axis trackers | (deg)","Subarray 1 Cell temperature | (C)","Subarray 1 External shading and soiling beam irradiance factor | (frac)","Subarray 1 Module efficiency | (%)","Subarray 1 Open circuit voltage | (V)","Subarray 1 Operating voltage | (V)","Subarray 1 POA front beam irradiance after shading and soiling | (W/m2)","Subarray 1 POA front diffuse irradiance after shading and soiling | (W/m2)","Subarray 1 POA total front irradiance after module cover | (W/m2)","Subarray 1 POA total front irradiance after shading and soiling | (W/m2)","Subarray 1 POA total front irradiance after shading only | (W/m2)","Subarray 1 POA total front irradiance nominal | (W/m2)","Subarray 1 POA total irradiance after module cover | (W/m2)","Subarray 1 POA total rear irradiance after module cover | (W/m2)","Subarray 1 Partial external shading DC factor | (frac)","Subarray 1 Self-shading linear beam irradiance factor | (frac)","Subarray 1 Self-shading non-linear DC factor | (frac)","Subarray 1 Self-shading non-linear ground diffuse irradiance factor | (frac)","Subarray 1 Self-shading non-linear sky diffuse irradiance factor | (frac)","Subarray 1 Short circuit current | (A)","Subarray 1 Soiling beam irradiance factor | (frac)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Sun position time | (hour)","Sun up over horizon | (0/1/2/3)","Sun zenith angle | (deg)","Transformer load loss | (kW)","Transformer no load loss | (kW)","Transformer total loss | (kW)","Transmission loss | (kW)","Weather file albedo","Weather file ambient temperature | (C)","Weather file snow depth | (cm)","Weather file wind speed | (m/s)"
"Dec 15, 02:00 am",0.525119,-0.0009999,-0.0009999,1,1,0.524119,0.524119,0,0,0,-0.0009999,0,0,0,-0.525119,-0.525119,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,7,nan,1.5
"Dec 15, 03:00 am",0.520542,-0.0009999,-0.0009999,1,1,0.519542,0.519542,0,0,0,-0.0009999,0,0,0,-0.520542,-0.520542,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,7,nan,1.6
"Dec 15, 04:00 am",0.52284,-0.0009999,-0.0009999,1,1,0.52184,0.52184,0,0,0,-0.0009999,0,0,0,-0.52284,-0.52284,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,7,nan,1.7
"Dec 15, 05:00 am",0.583417,-0.0009999,-0.0009999,1,1,0.582417,0.582417,0,0,0,-0.0009999,0,0,0,-0.583417,-0.583417,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,7,nan,1.9
"Dec 15, 06:00 am",0.796193,-0.0009999,-0.0009999,1,1,0.795193,0.795193,0,0,0,-0.0009999,0,0,0,-0.796193,-0.796193,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,6,nan,1.7
"Dec 15, 07:00 am",1.05404,-0.0009999,-0.0009999,1,1,1.05304,1.05304,0,0,0,-0.0009999,0,0,0,-1.05404,-1.05404,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,7,nan,1.5
"Dec 15, 08:00 am",0.752002,0.236876,0.236876,1,1,0.988878,0.988878,0,0,0,0.236876,0,0,0,-0.752002,-0.752002,0,0,0,0.00239269,8.92816,0.262613,0,0,0,1.44177,1.50817,1.58754,1.58754,1.44177,0,395.337,0,0,91.1105,0,0.0178161,0,0.0233449,58,0,58,nan,73.9719,0.955977,0,0,9.71834,0.95,18.2218,448.914,395.337,0,66.0492,63.1415,66.0492,69.5255,69.5255,63.1415,0,0,0,0,0,0,0.368791,0.95,180,20,5.64101,122.672,8,1,84.359,0,0,0,0,0.2,8,nan,1.7
"Dec 15, 09:00 am",0.841531,0.00946449,0.00946449,1,1,0.850995,0.850995,0,0,0,0.00946449,0,0,0,-0.841531,-0.841531,0,0,0,9.56009e-05,3.54747,0.0285167,0,0,0,0.156911,0.164207,0.17285,0.17285,0.156911,0,364.199,0,0,33.5245,0,0.0183509,0,0.0189566,8,0,8,nan,61.7746,0.955566,0,0,9.20531,0.95,18.1732,415.378,364.199,0,7.19134,6.8718,7.19134,7.56984,7.56984,6.8718,0,0,0,0,0,0,0.0435395,0.95,180,20,15.4765,132.383,9,1,74.5235,0,0,0,0,0.2,9,nan,1.4
"Dec 15, 10:00 am",0.573233,0.279194,0.279194,1,2,0.852427,0.852427,0,0,0,0.279194,0,0,0,-0.573233,-0.573233,0,0,0,0.00282014,2.36284,0.306091,0,0,0,1.55974,1.63225,1.71816,1.71816,1.55974,0,393.709,0,0,92.134,0,0.0175757,0,0.0240772,79,0,79,nan,50.7621,0.955579,0,0,12.3657,0.95,19.6241,447.757,393.709,0,71.4834,68.308,71.4834,75.2457,75.2457,68.308,0,0,0,0,0,0,0.431818,0.95,180,20,23.8092,144.014,10,1,66.1908,0,0,0,0,0.2,10,nan,0.8
"Dec 15, 11:00 am",0.23713,0.606952,0.606952,1,2,0.844082,0.844082,0,0,0,0.606952,0,0,0,-0.23713,-0.23713,0,0,0,0.00613083,1.91736,0.64336,0,0,0,3.2508,3.40168,3.58072,3.58072,3.2508,0,399.417,0,0,95.294,0,0.0160315,0,0.0302765,159,0,159,nan,42.0092,0.955645,0,0,15.34,0.95,19.7918,455.546,399.417,0,148.975,142.367,148.975,156.815,156.815,142.367,0,0,0,0,0,0,0.89487,0.95,180,20,29.8978,157.861,11,1,60.1022,0,0,0,0,0.2,11,nan,1.3
"Dec 15, 12:00 pm",0,0.819018,1.0242,1,2,0.819018,0.819018,0,0,0,0.819018,0,0,0.205187,0.205187,0.205187,0,0,0,0.0103455,1.75613,1.07365,0,0.553081,0.582191,5.38912,5.61659,5.9122,5.9122,5.38912,0,403.354,0,0,96.3582,0,0.0139853,0,0.0390997,221,32,238.425,nan,37.1772,0.9595,0,0,16.9125,0.95,20.0039,461.693,403.354,24.2218,221.753,236.013,245.975,258.921,258.921,236.013,0,0,0,0,0,0,1.47908,0.95,180,20,32.9929,173.595,12,1,57.0071,0,0,0,0,0.2,11,nan,2.2
"Dec 15, 01:00 pm",0.0755417,0.720723,0.720723,1,2,0.796265,0.796265,0,0,0,0.720723,0,0,0,-0.0755417,-0.0755417,0,0,0,0.00728003,1.77483,0.760564,0,0.154243,0.162361,3.82608,3.99756,4.20796,4.20796,3.82608,0,402.457,0,0,95.7189,0,0.0155063,0,0.0325604,179,9,183.849,nan,37.8094,0.957104,0,0,14.6392,0.95,19.9097,459.103,402.457,6.75497,168.315,167.561,175.07,184.285,184.285,167.561,0,0,0,0,0,0,1.04972,0.95,180,20,32.5996,189.974,13,1,57.4004,0,0,0,0,0.2,11,nan,3
"Dec 15, 02:00 pm",0,0.803361,1.08352,1,2,0.803361,0.803361,0,0,0,0.803361,0,0,0.28016,0.28016,0.28016,0,0,0,0.0109447,1.9842,1.13488,0,1.50635,1.58563,5.64212,5.85191,6.15991,6.15991,5.64212,0,405.398,0,0,96.4392,0,0.0137125,0,0.0404103,190,96,236.228,nan,43.6681,0.96415,0,0,15.856,0.95,20.2944,463.919,405.398,65.9697,190.311,247.093,256.281,269.769,269.769,247.093,0,0,0,0,0,0,1.55524,0.95,180,20,28.7859,205.367,14,1,61.2141,0,0,0,0,0.2,11,nan,3.6
"Dec 15, 03:00 pm",0.814803,0.0719608,0.0719608,1,3,0.886764,0.886764,0,0,0,0.0719608,0,0,0,-0.814803,-0.814803,0,0,0,0.000726877,2.52931,0.0929802,0,0,0,0.491141,0.513978,0.541029,0.541029,0.491141,0,379.613,0,0,78.1755,0,0.0183413,0,0.0202925,25,0,25,nan,53.0408,0.955569,0,0,10.4076,0.95,18.9309,431.896,379.613,0,22.5093,21.5092,22.5093,23.694,23.694,21.5092,0,0,0,0,0,0,0.136096,0.95,180,20,22.1356,218.723,15,1,67.8644,0,0,0,0,0.2,10,nan,3.9
"Dec 15, 04:00 pm",1.16081,-0.0009999,-0.0009999,1,3,1.15981,1.15981,0,0,0,-0.0009999,0,0,0,-1.16081,-1.16081,0,0,0,9.9e-06,4.06429,0.0102153,0,0,0,0.0588056,0.0615402,0.0647791,0.0647791,0.0588056,0,349.402,0,0,0,0.00099,0,0,0.0112053,3,0,3,nan,64.3899,0.955565,0,0,9.05348,0.95,17.3707,399.84,349.402,0,2.69511,2.57535,2.69511,2.83696,2.83696,2.57535,0,0,0,0,0,0,0.0162729,0.95,180,20,13.4081,229.89,16,1,76.5919,0,0,0,0,0.2,9,nan,3.3
"Dec 15, 05:00 pm",1.60794,-0.0009999,-0.0009999,1,3,1.60694,1.60694,0,0,0,-0.0009999,0,0,0,-1.60794,-1.60794,0,0,0,9.9e-06,13.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,76.7118,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,180,20,3.36965,239.241,17,1,86.6303,0,0,0,0,0.2,9,nan,2.5
"Dec 15, 06:00 pm",1.83101,-0.0009999,-0.0009999,1,3,1.83001,1.83001,0,0,0,-0.0009999,0,0,0,-1.83101,-1.83101,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,8,nan,2
"Dec 15, 07:00 pm",1.68349,-0.0009999,-0.0009999,1,3,1.68249,1.68249,0,0,0,-0.0009999,0,0,0,-1.68349,-1.68349,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,8,nan,1.6
"Dec 15, 08:00 pm",1.59801,-0.0009999,-0.0009999,1,1,1.59701,1.59701,0,0,0,-0.0009999,0,0,0,-1.59801,-1.59801,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,8,nan,1.3
"Dec 15, 09:00 pm",1.45904,-0.0009999,-0.0009999,1,1,1.45804,1.45804,0,0,0,-0.0009999,0,0,0,-1.45904,-1.45904,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,8,nan,1.1
"Dec 15, 10:00 pm",1.18811,-0.0009999,-0.0009999,1,1,1.18711,1.18711,0,0,0,-0.0009999,0,0,0,-1.18811,-1.18811,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,7,nan,1
"Dec 15, 11:00 pm",0.935475,-0.0009999,-0.0009999,1,1,0.934475,0.934475,0,0,0,-0.0009999,0,0,0,-0.935475,-0.935475,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,7,nan,0.9
"Dec 16, 12:00 am",0.683067,-0.0009999,-0.0009999,1,1,0.682067,0.682067,0,0,0,-0.0009999,0,0,0,-0.683067,-0.683067,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,6,nan,0.7
"Dec 16, 01:00 am",0.591044,-0.0009999,-0.0009999,1,1,0.590044,0.590044,0,0,0,-0.0009999,0,0,0,-0.591044,-0.591044,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,6,nan,0.4
"Dec 16, 02:00 am",0.549981,-0.0009999,-0.0009999,1,1,0.548981,0.548981,0,0,0,-0.0009999,0,0,0,-0.549981,-0.549981,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,6,nan,0.4
"Dec 16, 03:00 am",0.547982,-0.0009999,-0.0009999,1,1,0.546982,0.546982,0,0,0,-0.0009999,0,0,0,-0.547982,-0.547982,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,6,nan,0.7
"Dec 16, 04:00 am",0.554332,-0.0009999,-0.0009999,1,1,0.553332,0.553332,0,0,0,-0.0009999,0,0,0,-0.554332,-0.554332,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,5,nan,0.9
"Dec 16, 05:00 am",0.614566,-0.0009999,-0.0009999,1,1,0.613566,0.613566,0,0,0,-0.0009999,0,0,0,-0.614566,-0.614566,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,5,nan,0.8
"Dec 16, 06:00 am",0.837012,-0.0009999,-0.0009999,1,1,0.836012,0.836012,0,0,0,-0.0009999,0,0,0,-0.837012,-0.837012,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,4,nan,0.7
"Dec 16, 07:00 am",1.13202,-0.0009999,-0.0009999,1,1,1.13102,1.13102,0,0,0,-0.0009999,0,0,0,-1.13202,-1.13202,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,5,nan,0.6
"Dec 16, 08:00 am",0.379296,0.673464,0.673464,1,1,1.05276,1.05276,0,0,0,0.673464,0,0,0,-0.379296,-0.379296,0,0,0,0.00680267,9.07741,0.711861,0,3.33031,3.50559,3.85328,4.60096,4.84311,4.84311,3.85328,0,402.902,0,0,95.5618,0,0.0157518,0,0.0315941,47,560,100.978,nan,74.0885,0.837496,0,0,13.7141,0.95,16.1909,459.248,402.902,145.849,55.6473,168.752,201.496,212.101,212.101,168.752,0,0,0,0,0,0,0.981214,0.95,180,20,5.53131,122.632,8,1,84.4687,0,0,0,0,0.2,7,nan,0.5
"Dec 16, 09:00 am",0,0.913318,1.75421,1,1,0.913318,0.913318,0,0,0,0.913318,0,0,0.840893,0.840893,0.840893,0,0,0,0.0177193,3.57053,1.82959,0,7.75719,8.16546,9.14404,9.74146,10.2542,10.2542,9.14404,0,399.236,0,0,96.8484,0,0.0102397,0,0.0576612,67,759,268.19,nan,61.8912,0.938673,0,0,23.8493,0.95,19.6542,461.663,399.237,339.721,86.8998,400.457,426.621,449.074,449.074,400.457,0,0,0,0,0,0,2.55017,0.95,180,20,15.3712,132.326,9,1,74.6288,0,0,0,0,0.2,9,nan,0.6
"Dec 16, 10:00 am",0,0.91757,2.54425,1,2,0.91757,0.91757,0,0,0,0.91757,0,0,1.62668,1.62668,1.62668,0,0,0,0.0256995,2.37159,2.65235,0,11.6357,12.2481,13.5125,13.8808,14.6114,14.6114,13.5125,0,392.658,0,0,96.8933,0,0.0061904,0,0.0824004,77,850,418.858,nan,50.8719,0.973467,0,0,30.7054,0.95,19.9959,459.466,392.658,509.578,98.3251,591.773,607.903,639.898,639.898,591.773,0,0,0,0,0,0,3.76534,0.95,180,20,23.7149,143.935,10,1,66.2851,0,0,0,0,0.2,11,nan,0.9
"Dec 16, 11:00 am",0,0.895721,2.9816,1,2,0.895721,0.895721,0,0,0,0.895721,0,0,2.08588,2.08588,2.08588,0,0,0,0.0301172,1.9218,3.11025,0,13.7931,14.5191,16.2459,16.5034,17.372,17.372,16.2459,0,385.351,0,0,96.8321,0,0.00395214,0,0.0985285,94,857,520.181,nan,42.1019,0.984396,0,0,36.7477,0.95,19.7218,454.875,385.351,604.061,118.695,711.478,722.756,760.796,760.796,711.478,0,0,0,0,0,0,4.5062,0.95,180,20,29.8212,157.757,11,1,60.1788,0,0,0,0,0.2,12,nan,0.7
"Dec 16, 12:00 pm",0,0.866828,3.18451,1,2,0.866828,0.866828,0,0,0,0.866828,0,0,2.31768,2.31768,2.31768,0,0,0,0.0321668,1.75856,3.32327,0,15.0425,15.8342,17.5838,17.8007,18.7375,18.7375,17.5838,0,381.665,0,0,96.7925,0,0.00292264,0,0.106595,95,871,568.631,nan,37.2356,0.98782,0,0,39.6927,0.95,19.5368,452.482,381.665,658.778,120.791,770.073,779.568,820.598,820.598,770.073,0,0,0,0,0,0,4.86534,0.95,180,20,32.9412,173.467,12,1,57.0588,0,0,0,0,0.2,13,nan,0.7
"Dec 16, 01:00 pm",0,0.839853,3.14399,1,2,0.839853,0.839853,0,0,0,0.839853,0,0,2.30413,2.30413,2.30413,0,0,0,0.0317574,1.7759,3.28035,0,14.7537,15.5302,17.1681,17.3826,18.2975,18.2975,17.1681,0,385.867,0,0,96.8111,0,0.00313571,0,0.104608,90,861,553.595,nan,37.8203,0.98766,0,0,36.4875,0.95,19.7483,456.123,385.867,646.13,115.13,751.866,761.26,801.326,801.326,751.866,0,0,0,0,0,0,4.74655,0.95,180,20,32.5773,189.836,13,1,57.4227,0,0,0,0,0.2,13,nan,1.1
"Dec 16, 02:00 pm",0,0.842487,2.8082,1,2,0.842487,0.842487,0,0,0,0.842487,0,0,1.96571,1.96571,1.96571,0,0,0,0.0283656,1.98379,2.92815,0,12.9206,13.6007,15.0183,15.2716,16.0754,16.0754,15.0183,0,392.248,0,0,96.872,0,0.00485276,0,0.0915914,80,823,476.39,nan,43.6365,0.983412,0,0,31.3629,0.95,20.0647,460.358,392.248,565.85,102.961,657.717,668.811,704.011,704.011,657.717,0,0,0,0,0,0,4.16234,0.95,180,20,28.7926,205.232,14,1,61.2074,0,0,0,0,0.2,13,nan,1.6
"Dec 16, 03:00 pm",0,0.923823,2.12142,1,3,0.923823,0.923823,0,0,0,0.923823,0,0,1.19759,1.19759,1.19759,0,0,0,0.0214285,2.52601,2.21119,0,9.48204,9.9811,11.0586,11.4119,12.0125,12.0125,11.0586,0,399.7,0,0,96.9091,0,0.00838098,0,0.0683457,65,726,338.919,nan,52.9804,0.969038,0,0,24.5823,0.95,20.2765,463.901,399.7,415.26,84.5177,484.303,499.777,526.082,526.082,484.303,0,0,0,0,0,0,3.07928,0.95,180,20,22.1665,218.599,15,1,67.8335,0,0,0,0,0.2,12,nan,2
"Dec 16, 04:00 pm",0.986418,0.209302,0.209302,1,3,1.19572,1.19572,0,0,0,0.209302,0,0,0,-0.986418,-0.986418,0,0,0,0.00211416,4.05023,0.234234,0,0.141047,0.14847,1.20043,1.26177,1.32818,1.32818,1.20043,0,391.264,0,0,90.2583,0,0.0178796,0,0.0228185,52,15,55.4908,nan,64.3116,0.951379,0,0,11.4725,0.95,19.4265,444.78,391.264,6.17705,49.0815,52.5718,55.2586,58.1669,58.1669,52.5718,0,0,0,0,0,0,0.332507,0.95,180,20,13.4573,229.779,16,1,76.5427,0,0,0,0,0.2,10,nan,1.7
"Dec 16, 05:00 pm",1.64329,-0.0009999,-0.0009999,1,3,1.64229,1.64229,0,0,0,-0.0009999,0,0,0,-1.64329,-1.64329,0,0,0,9.9e-06,13.2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,76.6243,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,180,20,3.42962,239.14,17,1,86.5704,0,0,0,0,0.2,8,nan,1.4
"Dec 16, 06:00 pm",1.86532,-0.0009999,-0.0009999,1,3,1.86432,1.86432,0,0,0,-0.0009999,0,0,0,-1.86532,-1.86532,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,8,nan,1.5
"Dec 16, 07:00 pm",1.71774,-0.0009999,-0.0009999,1,3,1.71674,1.71674,0,0,0,-0.0009999,0,0,0,-1.71774,-1.71774,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,8,nan,1.4
"Dec 16, 08:00 pm",1.63287,-0.0009999,-0.0009999,1,1,1.63187,1.63187,0,0,0,-0.0009999,0,0,0,-1.63287,-1.63287,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,8,nan,1.3
"Dec 16, 09:00 pm",1.49465,-0.0009999,-0.0009999,1,1,1.49365,1.49365,0,0,0,-0.0009999,0,0,0,-1.49465,-1.49465,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,7,nan,1.3
"Dec 16, 10:00 pm",1.20785,-0.0009999,-0.0009999,1,1,1.20685,1.20685,0,0,0,-0.0009999,0,0,0,-1.20785,-1.20785,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,6,nan,1.2
"Dec 16, 11:00 pm",0.945294,-0.0009999,-0.0009999,1,1,0.944294,0.944294,0,0,0,-0.0009999,0,0,0,-0.945294,-0.945294,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,5,nan,1.1
"Dec 17, 12:00 am",0.676147,-0.0009999,-0.0009999,1,1,0.675147,0.675147,0,0,0,-0.0009999,0,0,0,-0.676147,-0.676147,0,0,0,9.9e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0.00099,0,0,0,nan,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,-999,-999,0,0,-999,0,0,0,0,0.2,4,nan,1
