"Time stamp","Electricity from grid (year 1 hourly) | (kWh)","Electricity from system to load (year 1 hourly) | (kWh)","System power generated | (kW)","TOU period for demand charges (year 1 hourly)","Air temperature | ('C)","Wind speed | (m/s)","Wind direction | (deg)","TOU period for energy charges (year 1 hourly)","Electricity load (year 1) | (kW)","Bill load (year 1) | (kWh)","Demand charge with system (year 1 hourly) | ($)","Demand charge without system (year 1 hourly) | ($)","Electricity peak from grid per TOU period (year 1 hourly) | (kW)","Electricity peak from system to load (year 1 hourly) | (kW)","Electricity sales/purchases with system (year 1 hourly) | ($)","Electricity sales/purchases without system (year 1 hourly) | ($)","Electricity to grid (year 1 hourly) | (kWh)","Electricity to/from grid (year 1 hourly) | (kWh)","Electricity to/from grid peak (year 1 hourly) | (kW)","Energy charge with system (year 1 hourly) | ($)","Energy charge without system (year 1 hourly) | ($)","Lifetime electricity load | (kW)","Pressure | (atm)"
"Nov 29, 01:00 am",0,0.47965,2.28388,1,-0.979,12.1308,242,1,0.47965,0.47965,0,0,0,0.47965,0,0,1.80423,1.80423,1.80423,0,0,0,0.771341
"Nov 29, 02:00 am",0,0.432616,2.23178,1,-1.279,11.6907,245,1,0.432616,0.432616,0,0,0,0.432616,0,0,1.79917,1.79917,1.79917,0,0,0,0.770452
"Nov 29, 03:00 am",0,0.421279,2.27521,1,-1.479,12.0354,239,1,0.421279,0.421279,0,0,0,0.421279,0,0,1.85393,1.85393,1.85393,0,0,0,0.770452
"Nov 29, 04:00 am",0,0.420843,2.30303,1,-1.479,12.3319,239,1,0.420843,0.420843,0,0,0,0.420843,0,0,1.88219,1.88219,1.88219,0,0,0,0.770651
"Nov 29, 05:00 am",0,0.471863,2.04189,1,-1.289,10.8779,246,1,0.471863,0.471863,0,0,0,0.471863,0,0,1.57003,1.57003,1.57003,0,0,0,0.770452
"Nov 29, 06:00 am",0,0.623183,1.48861,1,-1.099,9.43313,251,1,0.623183,0.623183,0,0,0,0.623183,0,0,0.865424,0.865424,0.865424,0,0,0,0.770255
"Nov 29, 07:00 am",0,0.864858,1.83207,1,-1.539,10.2468,247,1,0.864858,0.864858,0,0,0,0.864858,0,0,0.967211,0.967211,0.967211,0,0,0,0.770354
"Nov 29, 08:00 am",0,0.831449,1.91584,1,-1.459,10.4664,245,1,0.831449,0.831449,0,0,0,0.831449,0,0,1.08439,1.08439,1.08439,0,0,0,0.771539
"Nov 29, 09:00 am",0,0.74578,1.64522,1,-0.979,9.75841,250,1,0.74578,0.74578,0,0,0,0.74578,0,0,0.899439,0.899439,0.899439,0,0,0,0.769267
"Nov 29, 10:00 am",0,0.748327,1.38895,1,-0.359,9.27091,259,2,0.748327,0.748327,0,0,0,0.748327,0,0,0.640627,0.640627,0.640627,0,0,0,0.768476
"Nov 29, 11:00 am",0,0.764538,0.949167,1,0.441,8.44799,259,2,0.764538,0.764538,0,0,0,0.764538,0,0,0.184629,0.184629,0.184629,0,0,0,0.768475
"Nov 29, 12:00 pm",0,0.750678,0.799815,1,1.341,8.05512,262,2,0.750678,0.750678,0,0,0,0.750678,0,0,0.0491366,0.0491366,0.0491366,0,0,0,0.76877
"Nov 29, 01:00 pm",0.17759,0.54875,0.54875,1,1.841,7.30909,273,2,0.72634,0.72634,0,0,0,0.54875,0,0,0,-0.17759,-0.17759,0,0,0,0.766794
"Nov 29, 02:00 pm",0.275117,0.454386,0.454386,1,1.941,6.90777,285,2,0.729503,0.729503,0,0,0,0.454386,0,0,0,-0.275117,-0.275117,0,0,0,0.76551
"Nov 29, 03:00 pm",0.450147,0.355775,0.355775,1,1.881,6.47688,292,3,0.805922,0.805922,0,0,0,0.355775,0,0,0,-0.450147,-0.450147,0,0,0,0.767583
"Nov 29, 04:00 pm",0.766208,0.284722,0.284722,1,1.781,5.97924,294,3,1.05093,1.05093,0,0,0,0.284722,0,0,0,-0.766208,-0.766208,0,0,0,0.769164
"Nov 29, 05:00 pm",1.1875,0.270697,0.270697,1,1.671,5.87448,292,3,1.4582,1.4582,0,0,0,0.270697,0,0,0,-1.1875,-1.1875,0,0,0,0.770546
"Nov 29, 06:00 pm",1.42457,0.255267,0.255267,1,1.561,5.75957,282,3,1.67984,1.67984,0,0,0,0.255267,0,0,0,-1.42457,-1.42457,0,0,0,0.772028
"Nov 29, 07:00 pm",1.3828,0.200771,0.200771,1,0.901,5.36755,297,3,1.58357,1.58357,0,0,0,0.200771,0,0,0,-1.3828,-1.3828,0,0,0,0.77114
"Nov 29, 08:00 pm",1.26047,0.2455,0.2455,1,0.041,5.67339,310,1,1.50597,1.50597,0,0,0,0.2455,0,0,0,-1.26047,-1.26047,0,0,0,0.7744
"Nov 29, 09:00 pm",1.26272,0.107909,0.107909,1,-0.799,4.5252,304,1,1.37063,1.37063,0,0,0,0.107909,0,0,0,-1.26272,-1.26272,0,0,0,0.773414
"Nov 29, 10:00 pm",1.07028,0.0294693,0.0294693,1,-1.539,3.59752,306,1,1.09975,1.09975,0,0,0,0.0294693,0,0,0,-1.07028,-1.07028,0,0,0,0.773711
"Nov 29, 11:00 pm",0.816119,0.0246414,0.0246414,1,-2.019,3.52992,257,1,0.84076,0.84076,0,0,0,0.0246414,0,0,0,-0.816119,-0.816119,0,0,0,0.774404
"Nov 30, 12:00 am",0.392621,0.18874,0.18874,1,-2.479,5.23321,258,1,0.581361,0.581361,0,0,0,0.18874,0,0,0,-0.392621,-0.392621,0,0,0,0.774009
"Nov 30, 01:00 am",0.270737,0.208913,0.208913,1,-2.919,5.39627,273,1,0.47965,0.47965,0,0,0,0.208913,0,0,0,-0.270737,-0.270737,0,0,0,0.772924
"Nov 30, 02:00 am",0.257568,0.175048,0.175048,1,-3.219,5.10901,260,1,0.432616,0.432616,0,0,0,0.175048,0,0,0,-0.257568,-0.257568,0,0,0,0.773023
"Nov 30, 03:00 am",0.210632,0.210647,0.210647,1,-3.339,5.40557,244,1,0.421279,0.421279,0,0,0,0.210647,0,0,0,-0.210632,-0.210632,0,0,0,0.773023
"Nov 30, 04:00 am",0.142659,0.278184,0.278184,1,-3.339,5.88377,243,1,0.420843,0.420843,0,0,0,0.278184,0,0,0,-0.142659,-0.142659,0,0,0,0.773715
"Nov 30, 05:00 am",0.328549,0.143314,0.143314,1,-4.179,4.82175,274,1,0.471863,0.471863,0,0,0,0.143314,0,0,0,-0.328549,-0.328549,0,0,0,0.772827
"Nov 30, 06:00 am",0.581264,0.0419186,0.0419186,1,-5.019,3.75044,249,1,0.623183,0.623183,0,0,0,0.0419186,0,0,0,-0.581264,-0.581264,0,0,0,0.77194
"Nov 30, 07:00 am",0.744524,0.120334,0.120334,1,-4.539,4.62067,234,1,0.864858,0.864858,0,0,0,0.120334,0,0,0,-0.744524,-0.744524,0,0,0,0.77036
"Nov 30, 08:00 am",0.426872,0.404577,0.404577,1,-4.119,6.62051,232,1,0.831449,0.831449,0,0,0,0.404577,0,0,0,-0.426872,-0.426872,0,0,0,0.773618
"Nov 30, 09:00 am",0.420528,0.325252,0.325252,1,-3.239,6.22848,230,1,0.74578,0.74578,0,0,0,0.325252,0,0,0,-0.420528,-0.420528,0,0,0,0.770159
"Nov 30, 10:00 am",0.651427,0.0969001,0.0969001,1,-1.779,4.42973,241,2,0.748327,0.748327,0,0,0,0.0969001,0,0,0,-0.651427,-0.651427,0,0,0,0.769268
"Nov 30, 11:00 am",0.551633,0.212905,0.212905,1,-0.259,5.45288,261,2,0.764538,0.764538,0,0,0,0.212905,0,0,0,-0.551633,-0.551633,0,0,0,0.768476
"Nov 30, 12:00 pm",0.472585,0.278093,0.278093,1,1.241,5.93193,267,2,0.750678,0.750678,0,0,0,0.278093,0,0,0,-0.472585,-0.472585,0,0,0,0.767585
"Nov 30, 01:00 pm",0.351118,0.375222,0.375222,1,2.341,6.56306,267,2,0.72634,0.72634,0,0,0,0.375222,0,0,0,-0.351118,-0.351118,0,0,0,0.767978
"Nov 30, 02:00 pm",0.18169,0.547813,0.547813,1,3.041,7.30909,264,2,0.729503,0.729503,0,0,0,0.547813,0,0,0,-0.18169,-0.18169,0,0,0,0.768866
"Nov 30, 03:00 pm",0.366611,0.439311,0.439311,1,3.481,6.85032,264,3,0.805922,0.805922,0,0,0,0.439311,0,0,0,-0.366611,-0.366611,0,0,0,0.767284
"Nov 30, 04:00 pm",0,1.05093,1.83169,1,2.321,10.3135,248,3,1.05093,1.05093,0,0,0,1.05093,0,0,0.780759,0.780759,0.780759,0,0,0,0.766002
"Nov 30, 05:00 pm",0,1.4582,2.04194,1,1.111,10.9353,241,3,1.4582,1.4582,0,0,0,1.4582,0,0,0.583744,0.583744,0.583744,0,0,0,0.765116
"Nov 30, 06:00 pm",0,1.67984,2.19146,1,-0.099,11.5665,240,3,1.67984,1.67984,0,0,0,1.67984,0,0,0.511619,0.511619,0.511619,0,0,0,0.76413
"Nov 30, 07:00 pm",0,1.58357,2.31331,1,-0.799,12.4848,239,3,1.58357,1.58357,0,0,0,1.58357,0,0,0.729742,0.729742,0.729742,0,0,0,0.764626
"Nov 30, 08:00 pm",0,1.50597,2.33257,1,-1.499,12.6665,239,1,1.50597,1.50597,0,0,0,1.50597,0,0,0.826601,0.826601,0.826601,0,0,0,0.767194
"Nov 30, 09:00 pm",0,1.37063,2.36552,1,-1.899,13.1929,235,1,1.37063,1.37063,0,0,0,1.37063,0,0,0.994895,0.994895,0.994895,0,0,0,0.764825
"Nov 30, 10:00 pm",0,1.09975,2.39779,1,-2.159,13.8823,237,1,1.09975,1.09975,0,0,0,1.09975,0,0,1.29804,1.29804,1.29804,0,0,0,0.76443
"Nov 30, 11:00 pm",0,0.84076,2.4,1,-2.499,14.0538,241,1,0.84076,0.84076,0,0,0,0.84076,-13,-109.316,1.55924,1.55924,1.55924,0,96.3161,0,0.764925
"Dec 1, 12:00 am",0,0.634658,2.4,1,-2.899,14.0065,238,1,0.634658,0.634658,0,0,0,0.634658,0,0,1.76534,1.76534,1.76534,0,0,0,0.762456
"Dec 1, 01:00 am",0,0.530335,2.37687,1,-3.299,13.4227,238,1,0.530335,0.530335,0,0,0,0.530335,0,0,1.84653,1.84653,1.84653,0,0,0,0.763148
"Dec 1, 02:00 am",0,0.480369,2.36056,1,-3.699,13.0687,239,1,0.480369,0.480369,0,0,0,0.480369,0,0,1.88019,1.88019,1.88019,0,0,0,0.762853
"Dec 1, 03:00 am",0,0.468401,2.35262,1,-4.199,12.8963,240,1,0.468401,0.468401,0,0,0,0.468401,0,0,1.88422,1.88422,1.88422,0,0,0,0.761866
"Dec 1, 04:00 am",0,0.466075,2.33136,1,-4.599,12.6285,240,1,0.466075,0.466075,0,0,0,0.466075,0,0,1.86528,1.86528,1.86528,0,0,0,0.762953
"Dec 1, 05:00 am",0,0.523576,2.28902,1,-3.769,12.1984,240,1,0.523576,0.523576,0,0,0,0.523576,0,0,1.76544,1.76544,1.76544,0,0,0,0.761076
"Dec 1, 06:00 am",0,0.707647,2.24405,1,-2.939,11.7768,248,1,0.707647,0.707647,0,0,0,0.707647,0,0,1.5364,1.5364,1.5364,0,0,0,0.759198
"Dec 1, 07:00 am",0,0.988656,2.26743,1,-3.539,11.9779,249,1,0.988656,0.988656,0,0,0,0.988656,0,0,1.27878,1.27878,1.27878,0,0,0,0.759692
"Dec 1, 08:00 am",0,0.943864,2.17769,1,-3.679,11.4617,247,1,0.943864,0.943864,0,0,0,0.943864,0,0,1.23383,1.23383,1.23383,0,0,0,0.763149
"Dec 1, 09:00 am",0,0.82179,2.1723,1,-3.319,11.471,245,1,0.82179,0.82179,0,0,0,0.82179,0,0,1.35051,1.35051,1.35051,0,0,0,0.757717
"Dec 1, 10:00 am",0,0.817519,2.2027,1,-2.459,11.6239,253,2,0.817519,0.817519,0,0,0,0.817519,0,0,1.38518,1.38518,1.38518,0,0,0,0.75574
"Dec 1, 11:00 am",0,0.833864,2.18558,1,-1.859,11.5377,257,2,0.833864,0.833864,0,0,0,0.833864,0,0,1.35172,1.35172,1.35172,0,0,0,0.759888
"Dec 1, 12:00 pm",0,0.819018,2.10963,1,-1.259,11.2412,259,2,0.819018,0.819018,0,0,0,0.819018,0,0,1.29061,1.29061,1.29061,0,0,0,0.755541
"Dec 1, 01:00 pm",0,0.796265,1.84682,1,-0.959,10.3608,255,2,0.796265,0.796265,0,0,0,0.796265,0,0,1.05056,1.05056,1.05056,0,0,0,0.755441
"Dec 1, 02:00 pm",0,0.803361,1.89761,1,-0.759,10.4951,257,2,0.803361,0.803361,0,0,0,0.803361,0,0,1.09425,1.09425,1.09425,0,0,0,0.756528
"Dec 1, 03:00 pm",0,0.886764,1.97194,1,-0.859,10.6861,256,3,0.886764,0.886764,0,0,0,0.886764,0,0,1.08518,1.08518,1.08518,0,0,0,0.758207
"Dec 1, 04:00 pm",0,1.15981,2.14377,1,-1.319,11.3755,257,3,1.15981,1.15981,0,0,0,1.15981,0,0,0.983961,0.983961,0.983961,0,0,0,0.757912
"Dec 1, 05:00 pm",0,1.60694,1.72247,1,-2.889,9.98822,257,3,1.60694,1.60694,0,0,0,1.60694,0,0,0.115534,0.115534,0.115534,0,0,0,0.758605
"Dec 1, 06:00 pm",0.811235,1.01878,1.01878,1,-4.459,8.60092,330,3,1.83001,1.83001,0,0,0,1.01878,0,0,0,-0.811235,-0.811235,0,0,0,0.759201
"Dec 1, 07:00 pm",0.214228,1.46826,1.46826,1,-8.599,9.35624,17,3,1.68249,1.68249,0,0,0,1.46826,0,0,0,-0.214228,-0.214228,0,0,0,0.758813
"Dec 1, 08:00 pm",0.629622,0.967388,0.967388,1,-10.259,8.40913,35,1,1.59701,1.59701,0,0,0,0.967388,0,0,0,-0.629622,-0.629622,0,0,0,0.761777
"Dec 1, 09:00 pm",1.06953,0.388512,0.388512,1,-10.759,6.53433,33,1,1.45804,1.45804,0,0,0,0.388512,0,0,0,-1.06953,-1.06953,0,0,0,0.760693
"Dec 1, 10:00 pm",0.980776,0.195724,0.195724,1,-11.119,5.27123,23,1,1.1765,1.1765,0,0,0,0.195724,0,0,0,-0.980776,-0.980776,0,0,0,0.759607
"Dec 1, 11:00 pm",0.784556,0.1259,0.1259,1,-11.319,4.6494,13,1,0.910456,0.910456,0,0,0,0.1259,0,0,0,-0.784556,-0.784556,0,0,0,0.76099
"Dec 2, 12:00 am",0.50021,0.141022,0.141022,1,-11.519,4.78373,19,1,0.641232,0.641232,0,0,0,0.141022,0,0,0,-0.50021,-0.50021,0,0,0,0.760102
"Dec 2, 01:00 am",0.446924,0.0873584,0.0873584,1,-11.719,4.30553,24,1,0.534282,0.534282,0,0,0,0.0873584,0,0,0,-0.446924,-0.446924,0,0,0,0.761484
"Dec 2, 02:00 am",0.45134,0.0316405,0.0316405,1,-11.919,3.59752,24,1,0.48298,0.48298,0,0,0,0.0316405,0,0,0,-0.45134,-0.45134,0,0,0,0.762275
"Dec 2, 03:00 am",0.446124,0.0236428,0.0236428,1,-12.019,3.4919,36,1,0.469767,0.469767,0,0,0,0.0236428,0,0,0,-0.446124,-0.446124,0,0,0,0.761781
"Dec 2, 04:00 am",0.468747,0,0,1,-12.219,3.08045,17,1,0.468747,0.468747,0,0,0,0,0,0,0,-0.468747,-0.468747,0,0,0,0.761979
"Dec 2, 05:00 am",0.527672,0,0,1,-12.669,2.16206,19,1,0.527672,0.527672,0,0,0,0,0,0,0,-0.527672,-0.527672,0,0,0,0.762572
"Dec 2, 06:00 am",0.718273,0,0,1,-13.119,1.25296,4,1,0.718273,0.718273,0,0,0,0,0,0,0,-0.718273,-0.718273,0,0,0,0.763066
"Dec 2, 07:00 am",1.00982,0,0,1,-13.319,0.985134,67,1,1.00982,1.00982,0,0,0,0,0,0,0,-1.00982,-1.00982,0,0,0,0.761685
"Dec 2, 08:00 am",0.976301,0,0,1,-13.159,1.12876,128,1,0.976301,0.976301,0,0,0,0,0,0,0,-0.976301,-0.976301,0,0,0,0.762277
"Dec 2, 09:00 am",0.866821,0,0,1,-12.459,0.631128,220,1,0.866821,0.866821,0,0,0,0,0,0,0,-0.866821,-0.866821,0,0,0,0.759017
"Dec 2, 10:00 am",0.868436,0,0,1,-12.259,2.08602,303,2,0.868436,0.868436,0,0,0,0,0,0,0,-0.868436,-0.868436,0,0,0,0.75793
"Dec 2, 11:00 am",0.863016,0.0233374,0.0233374,1,-11.959,3.4919,306,2,0.886353,0.886353,0,0,0,0.0233374,0,0,0,-0.863016,-0.863016,0,0,0,0.759312
"Dec 2, 12:00 pm",0.738502,0.128326,0.128326,1,-11.459,4.67812,306,2,0.866828,0.866828,0,0,0,0.128326,0,0,0,-0.738502,-0.738502,0,0,0,0.75704
"Dec 2, 01:00 pm",0.669542,0.170311,0.170311,1,-10.959,5.05156,306,2,0.839853,0.839853,0,0,0,0.170311,0,0,0,-0.669542,-0.669542,0,0,0,0.75773
"Dec 2, 02:00 pm",0.575547,0.26694,0.26694,1,-10.559,5.7883,306,2,0.842487,0.842487,0,0,0,0.26694,0,0,0,-0.575547,-0.575547,0,0,0,0.759112
"Dec 2, 03:00 pm",0.692801,0.231022,0.231022,1,-10.359,5.53906,311,3,0.923823,0.923823,0,0,0,0.231022,0,0,0,-0.692801,-0.692801,0,0,0,0.757532
"Dec 2, 04:00 pm",0.943161,0.252559,0.252559,1,-10.459,5.68269,315,3,1.19572,1.19572,0,0,0,0.252559,0,0,0,-0.943161,-0.943161,0,0,0,0.760889
"Dec 2, 05:00 pm",1.39378,0.248505,0.248505,1,-11.619,5.64467,305,3,1.64229,1.64229,0,0,0,0.248505,0,0,0,-1.39378,-1.39378,0,0,0,0.761287
"Dec 2, 06:00 pm",1.61853,0.245792,0.245792,1,-12.779,5.61594,323,3,1.86432,1.86432,0,0,0,0.245792,0,0,0,-1.61853,-1.61853,0,0,0,0.761782
"Dec 2, 07:00 pm",1.21025,0.506492,0.506492,1,-13.579,7.01254,332,3,1.71674,1.71674,0,0,0,0.506492,0,0,0,-1.21025,-1.21025,0,0,0,0.759907
"Dec 2, 08:00 pm",1.00597,0.625895,0.625895,1,-14.719,7.45272,343,1,1.63187,1.63187,0,0,0,0.625895,0,0,0,-1.00597,-1.00597,0,0,0,0.763959
"Dec 2, 09:00 pm",1.13984,0.353806,0.353806,1,-15.619,6.34339,346,1,1.49365,1.49365,0,0,0,0.353806,0,0,0,-1.13984,-1.13984,0,0,0,0.762083
"Dec 2, 10:00 pm",1.07525,0.129545,0.129545,1,-16.219,4.6494,347,1,1.20479,1.20479,0,0,0,0.129545,0,0,0,-1.07525,-1.07525,0,0,0,0.762381
"Dec 2, 11:00 pm",0.873818,0.0521725,0.0521725,1,-16.519,3.84591,343,1,0.925991,0.925991,0,0,0,0.0521725,0,0,0,-0.873818,-0.873818,0,0,0,0.762678
"Dec 3, 12:00 am",0.641232,0,0,1,-16.719,3.14719,347,1,0.641232,0.641232,0,0,0,0,0,0,0,-0.641232,-0.641232,0,0,0,0.762185
"Dec 3, 01:00 am",0.534282,0,0,1,-16.859,2.87007,336,1,0.534282,0.534282,0,0,0,0,0,0,0,-0.534282,-0.534282,0,0,0,0.761395
"Dec 3, 02:00 am",0.47925,0.00372999,0.00372999,1,-17.119,3.20464,323,1,0.48298,0.48298,0,0,0,0.00372999,0,0,0,-0.47925,-0.47925,0,0,0,0.763469
"Dec 3, 03:00 am",0.469767,0,0,1,-17.379,3.04243,317,1,0.469767,0.469767,0,0,0,0,0,0,0,-0.469767,-0.469767,0,0,0,0.763074
"Dec 3, 04:00 am",0.414578,0.054169,0.054169,1,-17.679,3.86534,308,1,0.468747,0.468747,0,0,0,0.054169,0,0,0,-0.414578,-0.414578,0,0,0,0.763273
"Dec 3, 05:00 am",0.496972,0.0307001,0.0307001,1,-17.349,3.55865,309,1,0.527672,0.527672,0,0,0,0.0307001,0,0,0,-0.496972,-0.496972,0,0,0,0.763173
"Dec 3, 06:00 am",0.711668,0.00802447,0.00802447,1,-17.019,3.2621,281,1,0.719692,0.719692,0,0,0,0.00802447,0,0,0,-0.711668,-0.711668,0,0,0,0.763074
"Dec 3, 07:00 am",0.972862,0.0413082,0.0413082,1,-17.179,3.70228,275,1,1.01417,1.01417,0,0,0,0.0413082,0,0,0,-0.972862,-0.972862,0,0,0,0.761099
"Dec 3, 08:00 am",0.924418,0.051883,0.051883,1,-17.119,3.83662,267,1,0.976301,0.976301,0,0,0,0.051883,0,0,0,-0.924418,-0.924418,0,0,0,0.764161
"Dec 3, 09:00 am",0.764244,0.102577,0.102577,1,-16.559,4.41029,276,1,0.866821,0.866821,0,0,0,0.102577,0,0,0,-0.764244,-0.764244,0,0,0,0.762579
"Dec 3, 10:00 am",0.740219,0.128217,0.128217,1,-15.959,4.6401,273,2,0.868436,0.868436,0,0,0,0.128217,0,0,0,-0.740219,-0.740219,0,0,0,0.761986
"Dec 3, 11:00 am",0.623292,0.263061,0.263061,1,-15.319,5.72155,286,2,0.886353,0.886353,0,0,0,0.263061,0,0,0,-0.623292,-0.623292,0,0,0,0.760799
"Dec 3, 12:00 pm",0.532838,0.33399,0.33399,1,-14.819,6.22848,294,2,0.866828,0.866828,0,0,0,0.33399,0,0,0,-0.532838,-0.532838,0,0,0,0.759416
"Dec 3, 01:00 pm",0.520428,0.319425,0.319425,1,-14.459,6.12287,293,2,0.839853,0.839853,0,0,0,0.319425,0,0,0,-0.520428,-0.520428,0,0,0,0.761588
"Dec 3, 02:00 pm",0.410079,0.432408,0.432408,1,-14.159,6.68725,295,2,0.842487,0.842487,0,0,0,0.432408,0,0,0,-0.410079,-0.410079,0,0,0,0.76218
"Dec 3, 03:00 pm",0.512897,0.410926,0.410926,1,-13.919,6.60108,297,3,0.923823,0.923823,0,0,0,0.410926,0,0,0,-0.512897,-0.512897,0,0,0,0.761291
"Dec 3, 04:00 pm",0.803839,0.391881,0.391881,1,-13.719,6.5149,299,3,1.19572,1.19572,0,0,0,0.391881,0,0,0,-0.803839,-0.803839,0,0,0,0.763858
"Dec 3, 05:00 pm",1.29657,0.345723,0.345723,1,-14.259,6.30452,283,3,1.64229,1.64229,0,0,0,0.345723,0,0,0,-1.29657,-1.29657,0,0,0,0.763464
"Dec 3, 06:00 pm",1.54803,0.316287,0.316287,1,-14.799,6.09415,284,3,1.86432,1.86432,0,0,0,0.316287,0,0,0,-1.54803,-1.54803,0,0,0,0.763069
"Dec 3, 07:00 pm",1.44686,0.269885,0.269885,1,-15.159,5.75957,278,3,1.71674,1.71674,0,0,0,0.269885,0,0,0,-1.44686,-1.44686,0,0,0,0.765244
"Dec 3, 08:00 pm",1.44642,0.185453,0.185453,1,-15.439,5.1276,263,1,1.63187,1.63187,0,0,0,0.185453,0,0,0,-1.44642,-1.44642,0,0,0,0.770378
"Dec 3, 09:00 pm",1.2327,0.26095,0.26095,1,-15.799,5.69283,244,1,1.49365,1.49365,0,0,0,0.26095,0,0,0,-1.2327,-1.2327,0,0,0,0.764948
"Dec 3, 10:00 pm",0.373292,0.831498,0.831498,1,-16.059,7.96979,252,1,1.20479,1.20479,0,0,0,0.831498,0,0,0,-0.373292,-0.373292,0,0,0,0.767219
"Dec 3, 11:00 pm",0,0.925991,1.09159,1,-16.499,8.5629,243,1,0.925991,0.925991,0,0,0,0.925991,0,0,0.165596,0.165596,0.165596,0,0,0,0.768702
"Dec 4, 12:00 am",0,0.634658,1.43899,1,-16.959,9.17459,244,1,0.634658,0.634658,0,0,0,0.634658,0,0,0.804331,0.804331,0.804331,0,0,0,0.766432
"Dec 4, 01:00 am",0,0.530335,1.90524,1,-16.999,10.2653,241,1,0.530335,0.530335,0,0,0,0.530335,0,0,1.37491,1.37491,1.37491,0,0,0,0.764753
"Dec 4, 02:00 am",0,0.480369,2.27968,1,-17.079,11.8732,241,1,0.480369,0.480369,0,0,0,0.480369,0,0,1.79931,1.79931,1.79931,0,0,0,0.765444
"Dec 4, 03:00 am",0,0.468401,2.34243,1,-17.219,12.533,240,1,0.468401,0.468401,0,0,0,0.468401,0,0,1.87403,1.87403,1.87403,0,0,0,0.76495
"Dec 4, 04:00 am",0,0.466075,2.38796,1,-17.219,13.4227,238,1,0.466075,0.466075,0,0,0,0.466075,0,0,1.92188,1.92188,1.92188,0,0,0,0.762877
"Dec 4, 05:00 am",0,0.523576,2.38849,1,-16.959,15.1445,237,1,0.523576,0.523576,0,0,0,0.523576,0,0,1.86492,1.86492,1.86492,0,0,0,0.761692
"Dec 4, 06:00 am",0,0.707647,2.29688,1,-16.699,16.8766,241,1,0.707647,0.707647,0,0,0,0.707647,0,0,1.58924,1.58924,1.58924,0,0,0,0.760505
"Dec 4, 07:00 am",0,0.988656,2.28015,1,-16.799,16.9627,240,1,0.988656,0.988656,0,0,0,0.988656,0,0,1.29149,1.29149,1.29149,0,0,0,0.759913
"Dec 4, 08:00 am",0,0.943864,2.34397,1,-16.339,16.2066,239,1,0.943864,0.943864,0,0,0,0.943864,0,0,1.40011,1.40011,1.40011,0,0,0,0.760505
"Dec 4, 09:00 am",0,0.82179,2.37593,1,-15.479,15.6329,243,1,0.82179,0.82179,0,0,0,0.82179,0,0,1.55414,1.55414,1.55414,0,0,0,0.759121
"Dec 4, 10:00 am",0,0.820215,2.34183,1,-14.259,16.3122,244,2,0.820215,0.820215,0,0,0,0.820215,0,0,1.52162,1.52162,1.52162,0,0,0,0.756353
"Dec 4, 11:00 am",0,0.844978,2.27354,1,-12.999,17.0869,246,2,0.844978,0.844978,0,0,0,0.844978,0,0,1.42856,1.42856,1.42856,0,0,0,0.758919
"Dec 4, 12:00 pm",0,0.819018,2.32599,1,-11.959,16.6087,247,2,0.819018,0.819018,0,0,0,0.819018,0,0,1.50697,1.50697,1.50697,0,0,0,0.755263
"Dec 4, 01:00 pm",0,0.796265,2.32134,1,-10.859,16.7042,245,2,0.796265,0.796265,0,0,0,0.796265,0,0,1.52508,1.52508,1.52508,0,0,0,0.755063
"Dec 4, 02:00 pm",0,0.803361,2.33189,1,-10.059,16.5606,246,2,0.803361,0.803361,0,0,0,0.803361,0,0,1.52853,1.52853,1.52853,0,0,0,0.755062
"Dec 4, 03:00 pm",0,0.886764,2.37114,1,-9.959,15.9387,245,3,0.886764,0.886764,0,0,0,0.886764,0,0,1.48437,1.48437,1.48437,0,0,0,0.755556
"Dec 4, 04:00 pm",0,1.15981,2.32515,1,-10.319,16.6467,242,3,1.15981,1.15981,0,0,0,1.15981,0,0,1.16534,1.16534,1.16534,0,0,0,0.756544
"Dec 4, 05:00 pm",0,1.60694,2.31549,1,-10.209,16.7997,237,3,1.60694,1.60694,0,0,0,1.60694,0,0,0.708551,0.708551,0.708551,0,0,0,0.75605
"Dec 4, 06:00 pm",0,1.83001,2.30517,1,-10.099,16.9627,239,3,1.83001,1.83001,0,0,0,1.83001,0,0,0.475159,0.475159,0.475159,0,0,0,0.755556
"Dec 4, 07:00 pm",0,1.68249,2.23093,1,-10.059,17.3835,238,3,1.68249,1.68249,0,0,0,1.68249,0,0,0.548442,0.548442,0.548442,0,0,0,0.756741
"Dec 4, 08:00 pm",0,1.59701,2.34808,1,-10.259,16.2733,237,1,1.59701,1.59701,0,0,0,1.59701,0,0,0.751067,0.751067,0.751067,0,0,0,0.760197
"Dec 4, 09:00 pm",0,1.45804,2.38383,1,-10.359,15.4605,237,1,1.45804,1.45804,0,0,0,1.45804,0,0,0.925794,0.925794,0.925794,0,0,0,0.75842
"Dec 4, 10:00 pm",0,1.18034,2.39543,1,-10.459,15.0398,236,1,1.18034,1.18034,0,0,0,1.18034,0,0,1.21509,1.21509,1.21509,0,0,0,0.759605
"Dec 4, 11:00 pm",0,0.924844,2.4,1,-10.659,14.1788,238,1,0.924844,0.924844,0,0,0,0.924844,0,0,1.47516,1.47516,1.47516,0,0,0,0.759705
